length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,ratio_nullHyperlinks,nb_extCSS,ratio_extRedirection,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,onmouseover,right_clic,empty_title,status
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,2,0.029411765,0.0,100.0,0,75.0,0,0,0,0
67,19,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.059701493,0.0,0,0,0,0,0,3,0,0,5,0,12,3,14,12,14,9.8,12.0,9.25,1,0,0,0,0,0,0,0,0.375,25.0,75.0,0,0.0,0,0,0,1
118,12,1,4,2,0,0,0,0,0,0,0,1,8,0,1,0,0,0,1,1,2,0,0,1,0.237288136,0.25,0,0,1,0,0,3,1,0,11,8,8,1,40,8,40,8.636363636,8.0,8.7,0,0,0,1,0,0,0,3,0.016096579,0.0,100.0,0,4.166666667,0,0,0,1
83,28,0,4,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.108433735,0.0,0,0,0,0,0,3,0,0,11,3,5,2,9,9,7,5.545454545,7.333333333,4.875,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
41,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,4,3,3,2,14,8,14,6.75,5.5,8.0,0,0,0,0,0,0,0,0,0.375,100.0,0.0,0,72.22222222,0,0,0,0
55,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,1,6,3,3,3,12,12,10,6.333333333,7.5,5.75,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,0
62,15,0,4,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.241935484,0.0,0,0,0,0,0,3,0,0,10,0,4,2,6,6,6,4.1,5.0,3.875,0,1,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,0
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,0,0
20,13,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,100.0,0,0,0,0
54,19,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,5,0,5,6,9,9,9,7.4,7.0,7.666666667,0,1,0,0,0,0,0,1,0.142857143,100.0,0.0,0,67.85714286,0,0,0,0
45,23,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0.130434783,0,0,0,0,0,3,0,0,5,4,9,1,9,9,5,5.6,9.0,3.333333333,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
17,10,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0.166666667,100.0,0.0,0,62.5,0,0,0,0
29,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,3,3,3,5,7,7,5,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1.0,100.0,0.0,0,0.0,0,0,0,1
49,20,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,5,6,3,3,12,12,8,6.6,7.5,6.0,0,0,0,0,0,0,0,0,0.0,87.5,12.5,0,100.0,0,0,0,1
21,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0.0,0,0,0,0,0,1,0,1,2,0,3,7,7,3,7,5.0,3.0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
42,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.047619048,0.1,0,0,0,0,0,3,0,0,4,0,5,4,11,11,8,7.0,8.0,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
35,14,1,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.314285714,0.7857142859999999,0,0,1,1,1,3,0,0,11,0,2,2,5,3,5,3.0,2.75,3.142857143,0,0,0,0,0,2,0,0,0.0,100.0,0.0,0,50.0,0,0,0,1
140,33,1,2,1,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.071428571,0.212121212,0,0,1,0,0,2,1,1,13,4,2,1,31,15,31,8.769230769,9.0,8.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,7,0,11,11,0,9.0,9.0,0.0,0,0,0,0,0,0,0,1,0.0,25.0,75.0,0,100.0,0,0,0,1
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,0,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,0,4,0.333333333,0.0,100.0,0,0.0,0,0,0,1
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.065789474,0.0,0,0,0,1,0,3,1,0,7,4,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
51,35,1,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.274509804,0.4,0,0,0,0,0,3,0,1,6,1,1,3,18,18,4,5.833333333,7.0,3.5,0,0,0,0,0,0,0,1,0.176470588,20.0,80.0,0,25.0,0,0,0,1
50,12,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,6,3,3,3,9,5,9,5.833333333,4.0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
40,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,3,5,3,7,17,17,7,9.0,10.0,7.0,0,0,0,0,0,0,0,0,0.068965517,100.0,0.0,0,51.61290323,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
66,26,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,6,4,3,4,18,18,11,8.333333332999999,10.5,7.25,0,0,0,0,0,0,0,3,0.038461538,0.0,0.0,0,60.0,0,0,0,0
100,20,1,3,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.28,0.35,0,0,0,0,0,3,1,0,9,2,5,3,32,10,32,8.888888889,7.5,9.285714286,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
32,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.125,0.0,0,0,0,0,0,2,0,0,3,0,6,4,9,9,4,6.333333333,7.5,4.0,0,0,0,0,0,0,0,0,0.664516129,100.0,0.0,0,0.64516129,0,0,0,0
97,21,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,10,2,6,5,11,11,10,7.8,8.5,7.625,0,0,0,0,0,0,0,0,0.142857143,0.0,100.0,0,84.61538462,0,0,0,0
67,10,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.044776119,0.3,0,0,0,0,0,2,1,0,9,15,7,2,8,7,8,5.444444444,7.0,5.25,3,0,0,0,0,0,0,3,0.0,57.14285714,42.85714286,0,100.0,0,0,0,1
45,14,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,0,0.044444444,0.0,0,0,0,0,0,2,0,0,5,3,3,6,7,6,7,5.8,4.5,6.666666667,0,1,0,0,0,0,0,0,0.75,98.33333333,1.666666667,0,96.15384615,0,0,0,0
226,21,1,3,0,0,1,2,0,3,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.469026549,0.19047619,0,0,0,0,0,3,0,0,13,15,3,2,64,13,64,15.61538462,8.0,17.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
57,18,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,5,1,14,3,14,14,9,8.4,14.0,7.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
73,12,0,1,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,0.109589041,0.0,0,0,1,0,0,1,0,0,10,1,8,2,9,8,9,5.2,8.0,4.888888889,0,0,0,0,0,0,0,0,0.318181818,50.0,50.0,0,73.4375,0,0,0,0
62,44,1,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.177419355,0.25,0,0,0,0,0,3,0,1,6,1,1,2,27,27,7,7.666666667,9.25,4.5,2,0,0,0,0,0,0,1,0.176470588,20.0,80.0,0,25.0,0,0,0,1
23,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,2,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0.625,100.0,0.0,0,72.72727273,0,0,0,0
55,13,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,7,0,2,2,12,7,12,5.571428571,4.5,6.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
42,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,4,3,3,6,10,9,10,7.0,6.0,8.0,0,0,0,0,0,0,0,0,0.0144927539999999,100.0,0.0,0,1.470588235,0,0,0,0
21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,0,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,2,0.583333333,0.0,100.0,0,0.0,0,0,0,1
149,32,0,5,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,0,0,0.120805369,0.0,0,0,0,0,0,3,0,1,9,5,1,4,67,15,67,14.22222222,6.25,20.6,0,0,0,0,0,0,0,1,0.0,33.33333333,66.66666667,0,100.0,0,0,0,1
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.1,0.1363636359999999,0,0,0,0,0,2,0,1,2,3,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,0,3,0.2,12.5,87.5,0,21.42857143,0,1,0,0
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.25974026,0.0,0,0,0,0,0,1,0,0,4,1,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,0,0,0.0,80.0,20.0,0,100.0,0,0,0,1
34,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,3,4,3,9,9,8,9,6.666666667,5.5,9.0,0,1,0,0,0,0,0,10,0.0,0.0,100.0,0,100.0,0,0,0,0
46,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,5,0,2,4,9,9,8,6.0,5.5,6.333333333,0,1,0,0,0,0,0,0,0.5,100.0,0.0,0,63.63636364,0,0,0,0
47,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,5,1,12,3,12,12,6,6.2,12.0,4.75,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
202,18,0,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.118811881,0.0,0,0,0,0,0,2,0,0,5,5,2,6,92,11,92,37.2,6.5,57.66666667,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
65,24,1,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.123076923,0.0,0,0,0,0,0,1,1,0,6,2,20,1,20,20,9,7.833333333,20.0,5.4,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
99,24,0,3,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,11,7,5,2,17,14,17,7.090909091,9.5,6.555555556,0,0,0,0,0,0,0,0,0.044776119,95.23809524,4.761904762,0,8.571428571,0,0,0,0
47,22,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.042553191,0.090909091,0,0,0,0,0,2,0,0,5,1,4,3,14,14,5,6.2,9.0,4.333333333,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
57,20,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,1,0.035087719,0.0,0,0,0,0,0,1,0,0,5,1,16,5,16,16,8,8.4,16.0,6.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
98,26,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.255102041,0.0,0,0,0,0,0,2,1,0,10,7,3,2,32,10,32,7.8,7.0,8.142857142999999,2,0,0,0,0,0,0,1,0.0,0.0,0.0,0,60.0,0,0,0,1
22,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,10,0,10,10,0,10.0,10.0,0.0,0,0,0,0,1,0,0,0,0.034682081,100.0,0.0,0,7.142857143,0,0,0,1
93,21,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,10,3,3,3,13,13,10,7.2,8.0,7.0,0,0,0,0,0,0,0,1,0.142857143,0.0,100.0,0,57.14285714,0,0,0,0
58,19,0,1,0,0,1,0,0,1,0,0,1,5,0,1,0,0,0,1,0,0,1,0,1,0.103448276,0.0,0,0,0,0,0,1,0,0,5,3,15,3,15,15,10,8.2,15.0,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
55,16,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.163636364,0.0,0,0,0,0,0,2,0,0,4,2,5,4,24,6,24,9.75,5.5,14.0,2,1,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,0,1
73,21,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0821917809999999,0.0,0,0,0,0,0,3,0,0,8,1,18,3,18,18,13,7.0,18.0,5.428571429,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
94,24,0,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.095744681,0.0,0,0,0,0,0,2,0,0,13,5,9,1,10,10,9,5.307692308,9.5,4.545454545,0,1,0,0,0,0,0,7,0.041666667,0.0,100.0,0,100.0,0,0,0,0
155,22,0,3,2,0,1,2,0,1,6,0,0,6,0,1,0,2,0,0,1,0,0,0,1,0.025806452,0.0,0,0,0,0,0,3,1,1,18,4,3,1,15,14,15,7.0,8.5,6.8125,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
202,13,1,2,0,0,1,2,0,3,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.376237624,0.0,0,0,0,0,0,2,0,0,12,17,9,2,64,9,64,14.91666667,9.0,15.45454545,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,97.46835443,0,0,0,1
49,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,5,3,3,4,11,11,11,6.8,7.0,6.666666667,0,0,0,0,0,0,0,5,0.103448276,20.0,80.0,0,60.0,0,0,0,0
43,16,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,5,3,3,4,8,8,8,5.4,5.5,5.333333333,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,100.0,0,0,0,0
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,0,1.0,100.0,0.0,0,0.0,0,0,0,0
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,2,4,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,0,2,0.0,50.0,50.0,0,84.61538462,0,0,0,0
79,25,0,2,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,0,0,1,0.101265823,0.0,0,0,0,0,0,2,0,0,9,4,3,2,17,17,9,6.555555556,10.0,5.571428571,0,0,0,0,0,0,0,1,0.285714286,0.0,100.0,0,58.82352941,0,0,0,0
41,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,4,4,3,6,10,10,8,6.75,6.5,7.0,0,0,0,0,0,0,0,0,0.357142857,0.0,100.0,0,24.24242424,0,0,0,0
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,0
81,27,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.271604938,0.0,0,0,0,0,0,2,0,0,5,6,3,2,32,19,32,13.2,11.0,14.66666667,0,0,0,0,0,0,0,0,0.0,80.0,20.0,0,100.0,0,0,0,1
67,25,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,6,4,3,3,18,18,12,8.5,10.5,7.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
118,26,0,2,1,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,1,0,0,0,1,0.042372881,0.0,0,0,0,0,0,2,1,0,13,8,3,2,18,18,10,7.230769231,10.5,6.6363636360000005,4,0,0,0,0,0,0,1,0.5,100.0,0.0,0,20.0,0,0,0,1
57,16,0,2,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,6,3,2,4,10,9,10,6.666666667,5.5,7.25,0,1,0,0,0,0,0,0,0.526315789,100.0,0.0,0,70.76923077,0,0,0,0
23,16,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,2,0,5,0,6,6,0,5.5,5.5,0.0,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0,100.0,0,0,0,1
124,29,0,3,1,0,0,0,0,0,7,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,14,6,3,3,13,13,11,7.142857143,7.666666667,7.0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,0,5,0,6,6,0,5.5,5.5,0.0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
38,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,4,1,3,5,11,11,5,6.0,6.333333333,5.0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
43,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,4,3,3,4,11,11,11,7.25,7.0,7.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,0
35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,0,9,0,13,13,0,11.0,11.0,0.0,1,0,0,0,0,2,0,2,0.071428571,0.0,100.0,0,50.0,0,0,0,1
38,13,0,3,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.052631579,0.0,0,0,0,0,0,3,0,0,6,4,3,3,5,5,5,3.666666667,4.0,3.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,0
28,13,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,3,0,7,2,7,7,4,4.333333333,7.0,3.0,0,0,0,0,0,0,0,0,0.5555555560000001,100.0,0.0,0,0.0,0,0,0,1
53,15,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,7,4,3,1,9,7,9,5.1428571430000005,5.0,5.2,0,0,0,0,0,0,0,0,0.238095238,91.66666667,8.333333332999999,0,88.23529412,0,0,0,0
34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,3,1,3,0,11,11,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,0,0,1
169,21,1,3,1,1,1,1,0,4,0,0,0,6,0,1,0,1,0,0,1,0,0,0,1,0.153846154,0.0,0,0,0,0,0,3,1,1,13,9,3,2,43,13,43,11.07692308,8.0,11.63636364,2,0,0,0,0,0,0,0,0.0,100.0,0.0,0,20.0,0,0,0,1
102,6,1,3,0,0,1,2,0,3,2,0,4,3,0,1,0,0,0,0,0,0,0,1,0,0.362745098,0.0,0,0,0,0,0,3,0,0,16,3,2,2,21,2,21,4.6875,2.0,4.866666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
65,17,0,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.030769231,0.0,0,0,0,0,0,2,0,0,7,4,3,3,11,9,11,6.714285714,6.0,7.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
31,22,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,2,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,57.14285714,0,0,0,0
71,15,0,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,9,4,3,4,8,7,8,5.777777778,5.0,6.0,1,1,0,0,0,0,0,1,0.024390244,0.0,100.0,0,78.57142857,0,0,0,0
49,16,0,6,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,6,4,3,3,7,6,7,5.0,4.5,5.25,0,0,0,0,0,0,0,1,0.222222222,0.0,100.0,0,0.0,0,0,0,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,1,0.0,0.0,100.0,0,0.0,0,0,0,0
40,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.025,0.0,0,0,0,0,0,3,0,0,5,4,3,3,10,10,5,5.0,6.5,4.0,0,0,0,0,0,0,0,0,0.076923077,0.0,100.0,0,10.25641026,0,0,0,1
52,17,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,6,4,3,4,9,9,8,5.833333333,6.0,5.75,2,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
97,17,0,2,1,0,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,12,2,14,2,14,14,13,6.25,14.0,5.545454545,4,0,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,0,1
99,16,0,2,0,0,0,0,0,1,5,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,12,5,3,2,11,8,11,6.416666667,5.5,6.6,0,0,0,0,0,0,0,0,0.066666667,100.0,0.0,0,0.0,0,0,0,0
70,15,0,3,1,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,9,3,3,2,10,7,10,5.666666667,5.0,5.857142857,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,0,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,0,0,1,1.166666667,0.0,100.0,0,0.0,0,0,0,1
